Year 2011
Age,Men,Women
AveMonthlyPrice,BACKYARD_INFORMAL,322.2175582326707
AveMonthlyPrice,INFORMAL,383.6200000673004
AveVacancy,FORMAL,0.054052
AveVacancy,SEMIDETACHED,0.058677
AveVacancy,MULTIFAMILY,0.111169
AveVacancy,BACKYARD_INFORMAL,0.020771
AveVacancy,INFORMAL,0.021247
Available land for construction by region
166002,142.445001
164002,1183.705001
199041,14572.305001
199014,3231.240000
199013,4579.795000
199026,981.265000
199002,18961.585001
199015,2762.760000
199016,8412.670000
199025,20.040000
199027,114.350000
199028,0.035001
199029,3571.175005
199042,275.540000
199043,0.000000
199019,2360.310000
199017,2781.990000
199018,1707.455001
199020,2500.270000
199024,1098.555003
199033,2047.850004
199039,631.470009
199040,253.215000
199050,407.015000
167002,1235.780001
199022,1270.520001
199021,908.445001
199023,139.485002
199052,164.275000
199051,786.620001
199054,0.015000
199057,9.200000
199035,2129.885001
199034,161.705001
199036,0.070000
199037,0.040000
199045,7448.095000
199038,4968.130005
199046,0.015002
199055,1833.450000
199047,4165.100000
199048,40.980000
199030,476.725003
199031,0.050001
199032,252.045001
199004,1011.230001
199003,0.000000
199005,1805.450000
164021,0.000000
167018,1722.264999
167017,60.185000
167019,0.030000
167026,57.405000
167024,3.040000
167020,31.985000
167022,6.640000
167014,114.865000
167011,0.015000
166007,0.000000
166005,469.890000
166008,3157.995000
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,641.080000
164014,127.225000
164017,48.790000
164018,4.905000
199007,316.105000
199053,1960.420000
199056,39.245000
167028,14.805000
199001,0.005000
164020,0.030000
167015,52.625000
167012,0.005000
167001,217.100000
167013,247.745000
167023,0.040000
167025,2.000000
167005,26.175000
167003,0.985000
167027,29.760000
167010,0.060000
167016,1.565000
166010,39.240000
166009,8.750000
166011,0.050000
199011,101.705000
164015,0.000000
199008,335.665000
199006,97.955000
164022,25.390000
199009,223.535000
199010,59.755000
166004,76.200000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,586293,192087,84895,64328,52285,43631,40845,44220,37422,93133,733
20000,45309,13206,7890,6379,5608,5862,4982,6749,4640,9011,872
30000,3131,691,482,428,404,601,447,952,736,2256,1321
40000,375,61,58,42,38,78,66,145,114,521,1652
50000,300,51,35,31,30,21,34,49,75,317,1742
60000,120,14,17,12,12,11,8,27,27,109,1603
70000,102,19,13,10,7,12,9,11,29,175,3221
80000,459,77,37,48,40,46,51,77,85,803,3318
90000,188,37,22,19,18,13,20,16,44,318,3476
100000,220,25,26,23,15,19,17,26,54,486,4916
jobByRegion,Empl,total
166002,6739,6739
164002,473,473
199041,195303,195303
199014,47622,47622
199013,52533,52533
199026,25220,25220
199002,7793,7793
199015,50078,50078
199016,52401,52401
199025,14004,14004
199027,0,0
199028,16451,16451
199029,71194,71194
199042,8455,8455
199043,6875,6875
199019,27188,27188
199017,28445,28445
199018,63516,63516
199020,23403,23403
199024,23143,23143
199033,65516,65516
199039,108158,108158
199040,30451,30451
199050,16612,16612
167002,6705,6705
199022,20716,20716
199021,20678,20678
199023,43942,43942
199052,5002,5002
199051,14875,14875
199054,6170,6170
199057,7,7
199035,34886,34886
199034,16319,16319
199036,16123,16123
199037,12120,12120
199045,23527,23527
199038,122893,122893
199046,22335,22335
199055,7716,7716
199047,22224,22224
199048,124,124
199030,30148,30148
199031,14833,14833
199032,8590,8590
199004,22609,22609
199003,578,578
199005,562,562
164021,524,524
167018,4845,4845
167017,3041,3041
167019,424,424
167026,1243,1243
167024,529,529
167020,83,83
167022,574,574
167014,471,471
167011,5018,5018
166007,8055,8055
166005,19228,19228
166008,36874,36874
167006,726,726
167008,876,876
167007,5862,5862
167009,623,623
164016,3424,3424
164014,84,84
164017,4710,4710
164018,1426,1426
199007,5205,5205
199053,2728,2728
199056,416,416
167028,213,213
199001,2858,2858
164020,42,42
167015,355,355
167012,6288,6288
167001,1459,1459
167013,0,0
167023,35,35
167025,90,90
167005,26,26
167003,171,171
167027,30,30
167010,1452,1452
167016,513,513
166010,203,203
166009,158,158
166011,282,282
199011,3085,3085
164015,4349,4349
199008,296,296
199006,162,162
164022,490,490
199009,147,147
199010,21,21
166004,2,2
Count of simulated events
MigrationEvent,279
EducationEvent,48577
BirthEvent,37744
DivorceEvent,10597
MarriageEvent,28112
EmploymentEvent,53871
BirthDayEvent,4238986
RenovationEvent,1414262
MoveEvent,176270
LeaveParentsEvent,15646
LicenseEvent,83962
DeathEvent,19632
DemolitionEvent,1158
ConstructionEvent,25517
Year 2021
Age,Men,Women
0,18933,18018
1,19428,18287
2,20066,18930
3,20614,19626
4,20718,19700
5,20938,20046
6,21156,20071
7,21226,19867
8,20731,19744
9,20744,19599
10,20502,19146
11,31426,29586
12,48124,34394
13,33867,32326
14,36414,35450
15,31075,23423
16,30000,32986
17,37241,30290
18,27169,36120
19,30122,32637
20,26371,30872
21,27787,25668
22,30449,37405
23,33497,27423
24,31699,28897
25,28329,29378
26,29754,34173
27,28154,27610
28,33243,29921
29,30460,33359
30,40755,27047
31,33199,43051
32,35531,35949
33,36677,55771
34,37619,42174
35,34298,38454
36,41177,38093
37,44769,41493
38,62791,38202
39,43777,43314
40,33646,36355
41,36618,37061
42,40016,32370
43,32520,35386
44,34169,33068
45,35010,32400
46,31782,40610
47,36386,27741
48,30783,33876
49,31213,27582
50,28025,35910
51,28390,29325
52,28340,35031
53,21933,25464
54,28093,25784
55,23273,22810
56,21420,35742
57,22136,23019
58,22991,24645
59,21469,22854
60,19378,36880
61,17712,21460
62,26876,23394
63,18388,17357
64,18048,17870
65,14177,20725
66,11903,16146
67,13826,19773
68,13568,15157
69,12304,16423
70,9568,17350
71,6838,11017
72,12567,13192
73,13227,8152
74,13648,6578
75,6606,6640
76,5119,6861
77,3560,10990
78,3942,10377
79,4275,7833
80,3596,8416
81,3281,6777
82,2644,6386
83,1973,3884
84,1699,9731
85,1939,4482
86,1391,3593
87,1592,3194
88,1022,3008
89,955,2466
90,821,2381
91,447,2003
92,586,953
93,390,787
94,178,761
95,157,286
96,42,316
97,61,206
98,34,121
99,8,84
100,24,72
hhByType,hh
SIZE_1_INC_LOW,342724
SIZE_2_INC_LOW,307181
SIZE_3_INC_LOW,251342
SIZE_4_INC_LOW,474093
SIZE_1_INC_MEDIUM,504
SIZE_2_INC_MEDIUM,1775
SIZE_3_INC_MEDIUM,1943
SIZE_4_INC_MEDIUM,7510
SIZE_1_INC_HIGH,107
SIZE_2_INC_HIGH,511
SIZE_3_INC_HIGH,217
SIZE_4_INC_HIGH,460
SIZE_1_INC_VERY_HIGH,367
SIZE_2_INC_VERY_HIGH,939
SIZE_3_INC_VERY_HIGH,898
SIZE_4_INC_VERY_HIGH,1415
hhBySize,343702,310406,254400,226670,107543,57586,34430,22120,15337,19792
AveHHSize,3.0797924691771326
AveHHInc,4145.308324221652,MedianHHInc,2616.0
laborParticipationRateByAge,male,female
<18,0.000182,0.000280
18-29,0.183305,0.172057
30-49,0.551916,0.557989
50-64,0.595705,0.600453
>=65,0.187244,0.122616
aveCommuteDistByRegion,minutes
166002,36.065044
164002,39.396286
199041,24.083256
199014,24.630907
199013,29.658209
199026,23.025427
199002,34.157345
199015,24.337873
199016,23.850462
199025,21.858599
199027,NaN
199028,19.959463
199029,21.029512
199042,29.614965
199043,24.90456
199019,25.133703
199017,26.444506
199018,26.053518
199020,24.868414
199024,20.456125
199033,19.945108
199039,21.034029
199040,25.695747
199050,29.34114
167002,30.3472
199022,22.227167
199021,22.323109
199023,21.211767
199052,34.652424
199051,34.0116
199054,39.396053
199057,47.435852
199035,21.123634
199034,20.398855
199036,22.205751
199037,22.24188
199045,29.36704
199038,20.326324
199046,28.933495
199055,35.666897
199047,31.240765
199048,30.366385
199030,19.32318
199031,17.675446
199032,18.400932
199004,45.202827
199003,46.441555
199005,38.695663
164021,32.834473
167018,30.438469
167017,31.673563
167019,29.767824
167026,28.157116
167024,29.162321
167020,27.086914
167022,30.828087
167014,29.677814
167011,30.18452
166007,39.16401
166005,39.986423
166008,37.682095
167006,34.31138
167008,33.581863
167007,40.989643
167009,36.972652
164016,41.491222
164014,42.897366
164017,42.45317
164018,38.63065
199007,32.536957
199053,38.305756
199056,43.910484
167028,23.916018
199001,45.934193
164020,37.028564
167015,29.553234
167012,28.153229
167001,28.906034
167013,NaN
167023,29.424547
167025,31.560354
167005,27.005627
167003,30.994003
167027,24.610159
167010,30.097996
167016,33.758812
166010,39.320534
166009,32.08458
166011,38.41672
199011,28.911285
164015,42.442883
199008,33.60319
199006,32.198696
164022,40.16241
199009,29.24159
199010,27.582966
166004,42.055874
carOwnershipLevel,households
0cars,877769
1car,514217
2cars,0
3+cars,0
QualityLevel,Dwellings
1,95612
2,103303
3,137710
4,848210
CountOfDD,FORMAL,836594
CountOfDD,SEMIDETACHED,126246
CountOfDD,MULTIFAMILY,161067
CountOfDD,BACKYARD_INFORMAL,122877
CountOfDD,INFORMAL,219978
AveMonthlyPrice,FORMAL,938.135347742203
AveMonthlyPrice,SEMIDETACHED,707.869757369245
AveMonthlyPrice,MULTIFAMILY,815.3687885236303
AveMonthlyPrice,BACKYARD_INFORMAL,336.6385632911959
AveMonthlyPrice,INFORMAL,389.5475456976037
AveVacancy,FORMAL,0.052819
AveVacancy,SEMIDETACHED,0.058733
AveVacancy,MULTIFAMILY,0.109271
AveVacancy,BACKYARD_INFORMAL,0.019198
AveVacancy,INFORMAL,0.016098
Available land for construction by region
166002,117.630001
164002,1104.450001
199041,14480.770001
199014,3203.135000
199013,4538.470000
199026,930.060000
199002,18853.035001
199015,2685.535000
199016,8324.915000
199025,0.060000
199027,113.475000
199028,0.035001
199029,3289.300005
199042,262.030000
199043,0.000000
199019,2313.855000
199017,2739.440000
199018,1629.250001
199020,2456.970000
199024,1000.265003
199033,1906.620005
199039,319.415010
199040,209.380000
199050,400.055000
167002,1168.715001
199022,1235.665001
199021,847.700001
199023,26.270002
199052,156.520000
199051,765.695001
199054,0.015000
199057,7.350000
199035,1986.190002
199034,49.855001
199036,0.030000
199037,0.040000
199045,7369.480000
199038,4450.800006
199046,0.015002
199055,1806.475000
199047,4122.240000
199048,35.720000
199030,328.760003
199031,0.050001
199032,189.165001
199004,976.775001
199003,0.000000
199005,1786.825000
164021,0.000000
167018,1648.684999
167017,38.620000
167019,0.030000
167026,51.120000
167024,0.290000
167020,31.485000
167022,2.650000
167014,109.255000
167011,0.015000
166007,0.000000
166005,386.465000
166008,3067.260000
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,628.455000
164014,124.690000
164017,17.900000
164018,0.075000
199007,308.320000
199053,1943.550000
199056,35.395000
167028,12.410000
199001,0.005000
164020,0.000000
167015,50.605000
167012,0.005000
167001,201.430000
167013,247.155000
167023,0.040000
167025,1.000000
167005,25.605000
167003,0.235000
167027,29.510000
167010,0.060000
167016,0.010000
166010,37.420000
166009,8.500000
166011,0.050000
199011,83.715000
164015,0.000000
199008,329.890000
199006,95.830000
164022,19.915000
199009,217.795000
199010,59.435000
166004,73.770000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,586066,204713,94810,58721,57385,42494,41424,43070,37976,96715,745
20000,46341,14476,8483,5867,6722,5186,5127,6265,4422,9077,865
30000,3221,796,566,398,574,531,496,877,708,2096,1258
40000,416,58,55,37,45,66,67,145,98,482,1536
50000,289,48,49,36,36,20,29,43,82,316,1678
60000,120,13,11,15,11,7,13,28,22,107,1543
70000,135,31,17,9,13,14,13,20,26,176,2489
80000,495,95,48,43,51,51,50,73,77,665,2502
90000,202,26,22,18,16,17,17,20,35,278,2838
100000,253,29,35,21,12,25,21,23,59,388,3603
jobByRegion,Empl,total
166002,6774,6774
164002,475,475
199041,196281,196281
199014,47858,47858
199013,52803,52803
199026,25345,25345
199002,7833,7833
199015,50332,50332
199016,52657,52657
199025,14073,14073
199027,0,0
199028,16532,16532
199029,71553,71553
199042,8495,8495
199043,6910,6910
199019,27325,27325
199017,28585,28585
199018,63833,63833
199020,23520,23520
199024,23257,23257
199033,65848,65848
199039,108702,108702
199040,30601,30601
199050,16697,16697
167002,6742,6742
199022,20821,20821
199021,20784,20784
199023,44158,44158
199052,5026,5026
199051,14950,14950
199054,6201,6201
199057,7,7
199035,35058,35058
199034,16400,16400
199036,16203,16203
199037,12183,12183
199045,23643,23643
199038,123511,123511
199046,22447,22447
199055,7753,7753
199047,22337,22337
199048,124,124
199030,30299,30299
199031,14909,14909
199032,8633,8633
199004,22719,22719
199003,581,581
199005,569,569
164021,526,526
167018,4874,4874
167017,3057,3057
167019,426,426
167026,1249,1249
167024,532,532
167020,83,83
167022,577,577
167014,473,473
167011,5043,5043
166007,8095,8095
166005,19322,19322
166008,37058,37058
167006,730,730
167008,880,880
167007,5891,5891
167009,626,626
164016,3442,3442
164014,84,84
164017,4733,4733
164018,1433,1433
199007,5232,5232
199053,2742,2742
199056,418,418
167028,214,214
199001,2872,2872
164020,43,43
167015,356,356
167012,6319,6319
167001,1467,1467
167013,0,0
167023,35,35
167025,91,91
167005,26,26
167003,172,172
167027,30,30
167010,1460,1460
167016,516,516
166010,204,204
166009,159,159
166011,283,283
199011,3100,3100
164015,4371,4371
199008,297,297
199006,162,162
164022,492,492
199009,147,147
199010,22,22
166004,2,2
Count of simulated events
MigrationEvent,1055
EducationEvent,54247
BirthEvent,36923
DivorceEvent,10628
EmploymentEvent,56460
MarriageEvent,28831
BirthDayEvent,4257450
RenovationEvent,1438581
MoveEvent,180247
LeaveParentsEvent,16290
LicenseEvent,81996
DeathEvent,20225
DemolitionEvent,1186
ConstructionEvent,28776
Year 2022
Age,Men,Women
0,18472,17601
1,18926,18006
2,19444,18300
3,20074,18946
4,20629,19642
5,20737,19728
6,20959,20065
7,21175,20091
8,21253,19884
9,20745,19761
10,20758,19625
11,20532,19176
12,31465,29622
13,48146,34423
14,33896,32357
15,36441,35467
16,31099,23454
17,30044,33027
18,37250,30315
19,27190,36147
20,30153,32662
21,26388,30895
22,27804,25709
23,30465,37434
24,33515,27459
25,31716,28945
26,28352,29403
27,29777,34206
28,28178,27636
29,33263,29954
30,30487,33382
31,40759,27083
32,33230,43076
33,35556,35986
34,36683,55787
35,37621,42206
36,34325,38492
37,41184,38128
38,44792,41508
39,62769,38217
40,43758,43321
41,33641,36370
42,36608,37059
43,39992,32384
44,32495,35395
45,34159,33060
46,34955,32403
47,31746,40592
48,36323,27732
49,30727,33854
50,31110,27567
51,27962,35884
52,28289,29308
53,28244,34960
54,21863,25416
55,27950,25735
56,23116,22769
57,21273,35647
58,21983,22952
59,22805,24573
60,21302,22773
61,19178,36681
62,17507,21374
63,26543,23259
64,18156,17260
65,17787,17742
66,13949,20597
67,11721,16007
68,13604,19630
69,13281,15006
70,12049,16245
71,9355,17126
72,6710,10865
73,12254,12988
74,12839,8054
75,13221,6445
76,6369,6503
77,4896,6716
78,3403,10679
79,3726,10076
80,4042,7535
81,3353,8117
82,3055,6470
83,2434,5999
84,1790,3654
85,1551,9020
86,1712,4103
87,1193,3235
88,1345,2873
89,846,2601
90,790,2100
91,676,1993
92,358,1625
93,422,743
94,287,607
95,127,554
96,111,218
97,34,233
98,40,142
99,24,76
100,19,106
hhByType,hh
SIZE_1_INC_LOW,358192
SIZE_2_INC_LOW,316925
SIZE_3_INC_LOW,255210
SIZE_4_INC_LOW,472187
SIZE_1_INC_MEDIUM,499
SIZE_2_INC_MEDIUM,1759
SIZE_3_INC_MEDIUM,1859
SIZE_4_INC_MEDIUM,7683
SIZE_1_INC_HIGH,112
SIZE_2_INC_HIGH,495
SIZE_3_INC_HIGH,224
SIZE_4_INC_HIGH,443
SIZE_1_INC_VERY_HIGH,367
SIZE_2_INC_VERY_HIGH,949
SIZE_3_INC_VERY_HIGH,884
SIZE_4_INC_VERY_HIGH,1340
hhBySize,359170,320128,258177,227270,108971,57611,33805,21429,14708,17859
AveHHSize,3.0343464437316436
AveHHInc,4113.2816856548525,MedianHHInc,2612.0
laborParticipationRateByAge,male,female
<18,0.000154,0.000320
18-29,0.166837,0.158750
30-49,0.549336,0.552770
50-64,0.593569,0.599769
>=65,0.192643,0.119525
aveCommuteDistByRegion,minutes
166002,36.59261
164002,39.335884
199041,24.351723
199014,24.834286
199013,29.89123
199026,23.093454
199002,34.176598
199015,24.465322
199016,24.016495
199025,21.914738
199027,NaN
199028,20.015995
199029,21.144493
199042,29.630386
199043,25.055237
199019,25.242058
199017,26.561728
199018,26.214106
199020,24.984615
199024,20.53181
199033,20.091496
199039,21.227352
199040,25.764668
199050,29.439089
167002,30.535742
199022,22.31641
199021,22.408123
199023,21.24784
199052,34.65983
199051,34.348
199054,39.544785
199057,48.167404
199035,21.24014
199034,20.496058
199036,22.278889
199037,22.518194
199045,29.590347
199038,20.50397
199046,29.258135
199055,35.81916
199047,31.449703
199048,30.9153
199030,19.436897
199031,17.748472
199032,18.527374
199004,45.715702
199003,47.515305
199005,38.566875
164021,34.083313
167018,30.62575
167017,31.709782
167019,29.81502
167026,28.26509
167024,29.066353
167020,26.54113
167022,30.871578
167014,30.07919
167011,30.32764
166007,39.941704
166005,40.61714
166008,38.168427
167006,34.472046
167008,33.673428
167007,41.425457
167009,35.762897
164016,41.824158
164014,43.241623
164017,42.80271
164018,39.703636
199007,32.864315
199053,38.353474
199056,44.262753
167028,24.473063
199001,46.708874
164020,37.984768
167015,30.140228
167012,28.330648
167001,29.02467
167013,NaN
167023,29.234755
167025,29.759111
167005,27.086977
167003,30.538937
167027,24.528496
167010,30.001366
167016,33.787792
166010,38.18025
166009,34.44808
166011,38.74031
199011,29.171793
164015,42.606564
199008,33.754665
199006,32.747578
164022,41.249973
199009,29.288162
199010,27.486326
166004,40.111725
carOwnershipLevel,households
0cars,908530
1car,510598
2cars,0
3+cars,0
QualityLevel,Dwellings
1,99413
2,105085
3,139229
4,841108
CountOfDD,FORMAL,846179
CountOfDD,SEMIDETACHED,129851
CountOfDD,MULTIFAMILY,166375
CountOfDD,BACKYARD_INFORMAL,127104
CountOfDD,INFORMAL,224801
AveMonthlyPrice,FORMAL,937.8251243636228
AveMonthlyPrice,SEMIDETACHED,718.4179146143672
AveMonthlyPrice,MULTIFAMILY,835.1225333460707
AveMonthlyPrice,BACKYARD_INFORMAL,355.66564950269714
AveMonthlyPrice,INFORMAL,402.351059166025
AveVacancy,FORMAL,0.051105
AveVacancy,SEMIDETACHED,0.055772
AveVacancy,MULTIFAMILY,0.104863
AveVacancy,BACKYARD_INFORMAL,0.021119
AveVacancy,INFORMAL,0.024984
Available land for construction by region
166002,32.635001
164002,1058.565001
199041,14363.940001
199014,3165.250000
199013,4462.285000
199026,894.620000
199002,18724.245001
199015,2568.215000
199016,8225.955001
199025,0.020000
199027,112.305000
199028,0.035001
199029,3028.205006
199042,252.635000
199043,0.000000
199019,2220.285000
199017,2647.200000
199018,1497.485001
199020,2373.230001
199024,860.025004
199033,1729.415005
199039,7.795010
199040,84.555000
199050,364.085000
167002,1103.335001
199022,1182.430001
199021,749.710001
199023,0.130002
199052,129.945000
199051,704.235001
199054,0.015000
199057,5.265000
199035,1904.075002
199034,0.045001
199036,0.030000
199037,0.040000
199045,7266.490001
199038,4306.065006
199046,0.015002
199055,1756.060000
199047,4034.895000
199048,29.930000
199030,147.420003
199031,0.050001
199032,125.960001
